,Address,Result,zksync_score,zksync_num_transactions,zksync_first_funder,zksync_first_funder_amount,zksync_first_funder_timestamp,ethereum_activity_score,ethereum_activity_num_transactions,ethereum_activity_first_funder,ethereum_activity_first_funder_amount,ethereum_activity_first_funder_timestamp,optimism_score,optimism_num_transactions,optimism_first_funder,optimism_first_funder_amount,optimism_first_funder_timestamp,polygon_score,polygon_num_transactions,polygon_first_funder,polygon_first_funder_amount,polygon_first_funder_timestamp,arbitrum_score,arbitrum_num_transactions,arbitrum_first_funder,arbitrum_first_funder_amount,arbitrum_first_funder_timestamp,aggregate_score,aggregate_num_transactions,aggregate_first_funder,aggregate_first_funder_amount,aggregate_first_funder_timestamp,L2_transactions,total_transactions
23,0x0159E123e0Efacfd9203e82a4452948b34750f31,"{'models': {'zksync': {'score': 99, 'num_transactions': 445, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 92, 'first_funder': '0xdfd5293d8e347dfe59e90efd55b2956a1343963d', 'first_funder_amount': 0.0156351, 'first_funder_timestamp': '2022-10-20 17:21:23+00:00'}, 'optimism': {'score': 0, 'num_transactions': 402, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 15, 'num_transactions': 1376, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 5, 'num_transactions': 761, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,445,,0.0,,0,92,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0.0156351,2022-10-20 17:21:23+00:00,0,402,,0.0,,15,1376,,0.0,,5,761,,0.0,,2.0,0,,0.0,,2984,3076
24,0x01788e63E54d738F0DAC036DE1392284d467897F,"{'models': {'zksync': {'score': 94, 'num_transactions': 403, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 489, 'first_funder': '0x23fcf8d02b1b515ca40ec908463626c1759c2756', 'first_funder_amount': 0.01, 'first_funder_timestamp': '2022-05-19 05:17:02+00:00'}, 'optimism': {'score': 4, 'num_transactions': 1140, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 1618, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 1058, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 24, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",94,403,,0.0,,0,489,0x23fcf8d02b1b515ca40ec908463626c1759c2756,0.01,2022-05-19 05:17:02+00:00,4,1140,,0.0,,2,1618,,0.0,,1,1058,,0.0,,24.0,0,,0.0,,4219,4708
25,0x01ACB9d2Ad37E2e452dB62D80F472B6D39E2Cd6D,"{'models': {'zksync': {'score': 99, 'num_transactions': 455, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 46, 'num_transactions': 534, 'first_funder': '0xd551234ae421e3bcba99a0da6d736074f22192ff', 'first_funder_amount': 0.0174, 'first_funder_timestamp': '2021-02-04 02:03:47+00:00'}, 'optimism': {'score': 1, 'num_transactions': 437, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 4, 'num_transactions': 1795, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 5, 'num_transactions': 989, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 3, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,455,,0.0,,46,534,0xd551234ae421e3bcba99a0da6d736074f22192ff,0.0174,2021-02-04 02:03:47+00:00,1,437,,0.0,,4,1795,,0.0,,5,989,,0.0,,3.0,0,,0.0,,3676,4210
26,0x01B4fd22367b06B100654aCA730b5A14521e21a4,"{'models': {'zksync': {'score': 95, 'num_transactions': 144, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 47, 'first_funder': '0x2320fbcec5722e95dfb0efe785ab0424da113485', 'first_funder_amount': 0.016802833880225854, 'first_funder_timestamp': '2022-09-27 09:29:23+00:00'}, 'optimism': {'score': 0, 'num_transactions': 203, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1282, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 1512, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",95,144,,0.0,,0,47,0x2320fbcec5722e95dfb0efe785ab0424da113485,0.016802833880225854,2022-09-27 09:29:23+00:00,0,203,,0.0,,0,1282,,0.0,,2,1512,,0.0,,1.0,0,,0.0,,3141,3188
27,0x01B6CC6F455f636cFdfC0ce97578b704289df672,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,4,,0.0,,,0,,0.0,,4,4
28,0x01BBbd7C27AacBab5C9020d8333a2e783ae0f12F,"{'models': {'zksync': {'score': 99, 'num_transactions': 180, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 64, 'first_funder': '0x5d104f1fd7b70390a1aa1160cbb566a5950f88e4', 'first_funder_amount': 0.02, 'first_funder_timestamp': '2023-02-26 02:13:35+00:00'}, 'optimism': {'score': 0, 'num_transactions': 117, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 16, 'num_transactions': 1595, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 67, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,180,,0.0,,0,64,0x5d104f1fd7b70390a1aa1160cbb566a5950f88e4,0.02,2023-02-26 02:13:35+00:00,0,117,,0.0,,16,1595,,0.0,,2,67,,0.0,,1.0,0,,0.0,,1959,2023
29,0x01C2B2756d35e8db931698007985A5AB7fc419d5,"{'models': {'zksync': {'score': 96, 'num_transactions': 378, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 100, 'first_funder': '0xa9380ac4a86424bd43e38cf836e13036590b6ca5', 'first_funder_amount': 0.000777, 'first_funder_timestamp': '2023-07-15 07:43:47+00:00'}, 'optimism': {'score': 15, 'num_transactions': 628, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1516, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 4, 'num_transactions': 1599, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 11, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",96,378,,0.0,,0,100,0xa9380ac4a86424bd43e38cf836e13036590b6ca5,0.000777,2023-07-15 07:43:47+00:00,15,628,,0.0,,0,1516,,0.0,,4,1599,,0.0,,11.0,0,,0.0,,4121,4221
30,0x01E77f2C9490150aE0CDe24c1b156Cb5124d69Dd,"{'models': {'zksync': {'score': 90, 'num_transactions': 363, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 2, 'num_transactions': 190, 'first_funder': '0xdfd5293d8e347dfe59e90efd55b2956a1343963d', 'first_funder_amount': 0.06262571, 'first_funder_timestamp': '2021-08-19 07:29:13+00:00'}, 'optimism': {'score': 0, 'num_transactions': 627, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 4, 'num_transactions': 1492, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 1490, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",90,363,,0.0,,2,190,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0.06262571,2021-08-19 07:29:13+00:00,0,627,,0.0,,4,1492,,0.0,,1,1490,,0.0,,2.0,0,,0.0,,3972,4162
31,0x01e90de7CacfF801D1eDCa0B5B2930094CBA398C,"{'models': {'zksync': {'score': 97, 'num_transactions': 544, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 217, 'first_funder': '0xc7b762c33d4811f75800852130260a5a599815a2', 'first_funder_amount': 0.27, 'first_funder_timestamp': '2022-02-20 18:08:48+00:00'}, 'optimism': {'score': 1, 'num_transactions': 232, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 3, 'num_transactions': 1962, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 1054, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",97,544,,0.0,,0,217,0xc7b762c33d4811f75800852130260a5a599815a2,0.27,2022-02-20 18:08:48+00:00,1,232,,0.0,,3,1962,,0.0,,2,1054,,0.0,,1.0,0,,0.0,,3792,4009
32,0x01fC87b0BbCe9e591F4a0C49457b75cD9d1F56f0,"{'models': {'zksync': {'score': 93, 'num_transactions': 748, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 185, 'first_funder': '0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460', 'first_funder_amount': 0.03192326, 'first_funder_timestamp': '2024-01-03 16:44:35+00:00'}, 'optimism': {'score': 10, 'num_transactions': 1757, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1776, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 4, 'num_transactions': 1914, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",93,748,,0.0,,1,185,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0.03192326,2024-01-03 16:44:35+00:00,10,1757,,0.0,,0,1776,,0.0,,4,1914,,0.0,,2.0,0,,0.0,,6195,6380
33,0x021DE35A07E0c6ED7d0e31e5add19A71EEB68964,"{'models': {'zksync': {'score': 97, 'num_transactions': 170, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 11, 'first_funder': '0x28c6c06298d514db089934071355e5743bf21d60', 'first_funder_amount': 0.10158872, 'first_funder_timestamp': '2023-09-08 01:28:11+00:00'}, 'optimism': {'score': 1, 'num_transactions': 293, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 347, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 104, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",97,170,,0.0,,0,11,0x28c6c06298d514db089934071355e5743bf21d60,0.10158872,2023-09-08 01:28:11+00:00,1,293,,0.0,,2,347,,0.0,,1,104,,0.0,,1.0,0,,0.0,,914,925
34,0x022252663253d24b324622E2B30F44982c1A7293,"{'models': {'zksync': {'score': 58, 'num_transactions': 101, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 46, 'first_funder': '0xbf94f0ac752c739f623c463b5210a7fb2cbb420b', 'first_funder_amount': 0.06, 'first_funder_timestamp': '2023-09-29 17:30:35+00:00'}, 'optimism': {'score': 26, 'num_transactions': 18, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 8, 'num_transactions': 111, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 3, 'num_transactions': 192, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 6, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",58,101,,0.0,,0,46,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0.06,2023-09-29 17:30:35+00:00,26,18,,0.0,,8,111,,0.0,,3,192,,0.0,,6.0,0,,0.0,,422,468
35,0x02264f777F63818eA1b0ee9907Bf6C89628Cf433,"{'models': {'zksync': {'score': 100, 'num_transactions': 331, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 92, 'first_funder': '0xd21522b9ddd7698d3d8f60ae7caf158f08f3e08b', 'first_funder_amount': 0.004712897363304, 'first_funder_timestamp': '2023-01-14 09:48:35+00:00'}, 'optimism': {'score': 2, 'num_transactions': 211, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 1363, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 4, 'num_transactions': 125, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,331,,0.0,,0,92,0xd21522b9ddd7698d3d8f60ae7caf158f08f3e08b,0.004712897363304,2023-01-14 09:48:35+00:00,2,211,,0.0,,1,1363,,0.0,,4,125,,0.0,,1.0,0,,0.0,,2030,2122
36,0x022eC4f47711F8dcF21A22F010684009273b3d65,"{'models': {'zksync': {'score': 98, 'num_transactions': 368, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 3, 'num_transactions': 50, 'first_funder': '0x4976a4a02f38326660d17bf34b431dc6e2eb2327', 'first_funder_amount': 0.009206, 'first_funder_timestamp': '2023-07-01 13:58:47+00:00'}, 'optimism': {'score': 3, 'num_transactions': 276, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 611, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 164, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 3, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,368,,0.0,,3,50,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0.009206,2023-07-01 13:58:47+00:00,3,276,,0.0,,1,611,,0.0,,1,164,,0.0,,3.0,0,,0.0,,1419,1469
37,0x0236191fcE8c84b461D0808e5e892d604E2dF0EB,"{'models': {'zksync': {'score': 89, 'num_transactions': 409, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 114, 'first_funder': '0xc098b2a3aa256d2140208c3de6543aaef5cd3a94', 'first_funder_amount': 0.0575, 'first_funder_timestamp': '2022-07-13 09:52:25+00:00'}, 'optimism': {'score': 0, 'num_transactions': 226, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 3, 'num_transactions': 1531, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 4, 'num_transactions': 199, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",89,409,,0.0,,0,114,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.0575,2022-07-13 09:52:25+00:00,0,226,,0.0,,3,1531,,0.0,,4,199,,0.0,,1.0,0,,0.0,,2365,2479
38,0x024AF6A5b1cAf3CcC7E98136C4e557FB5E291528,"{'models': {'zksync': {'score': 99, 'num_transactions': 321, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 676, 'first_funder': '0x176f67e062ff0b923a85ef946cc30676bda3de8c', 'first_funder_amount': 0.05, 'first_funder_timestamp': '2017-11-29 13:12:50+00:00'}, 'optimism': {'score': 58, 'num_transactions': 641, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 6, 'num_transactions': 1974, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 797, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 82, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,321,,0.0,,1,676,0x176f67e062ff0b923a85ef946cc30676bda3de8c,0.05,2017-11-29 13:12:50+00:00,58,641,,0.0,,6,1974,,0.0,,2,797,,0.0,,82.0,0,,0.0,,3733,4409
39,0x0250f144Dcd849f8ff64f01bfBd9b744DC963c61,"{'models': {'zksync': {'score': 80, 'num_transactions': 79, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 46, 'first_funder': '0xbf14d13cd1d9731ae79578c51dbc7d26bd24eb04', 'first_funder_amount': 0.0016, 'first_funder_timestamp': '2022-07-04 11:49:27+00:00'}, 'optimism': {'score': 0, 'num_transactions': 208, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 8, 'num_transactions': 534, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 86, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",80,79,,0.0,,0,46,0xbf14d13cd1d9731ae79578c51dbc7d26bd24eb04,0.0016,2022-07-04 11:49:27+00:00,0,208,,0.0,,8,534,,0.0,,2,86,,0.0,,1.0,0,,0.0,,907,953
40,0x025E164477F1BA1C5482C696034f8C24d0Ce1b92,"{'models': {'zksync': {'score': 98, 'num_transactions': 239, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 197, 'first_funder': '0x090041db8e7826ddfba01812cf843ecef1d97312', 'first_funder_amount': 0.01, 'first_funder_timestamp': '2018-01-27 08:11:52+00:00'}, 'optimism': {'score': 0, 'num_transactions': 245, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 6, 'num_transactions': 1756, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 3, 'num_transactions': 482, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,239,,0.0,,1,197,0x090041db8e7826ddfba01812cf843ecef1d97312,0.01,2018-01-27 08:11:52+00:00,0,245,,0.0,,6,1756,,0.0,,3,482,,0.0,,2.0,0,,0.0,,2722,2919
41,0x0283bdF28893cA666F084Cef8dB66bE4c7F0B930,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 93, 'num_transactions': 379, 'first_funder': '0x5c89c420a9e82ea9aedbaaab03302e39982919b9', 'first_funder_amount': 0.05, 'first_funder_timestamp': '2021-07-03 12:37:38+00:00'}, 'optimism': {'score': 39, 'num_transactions': 17, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 91, 'num_transactions': 57, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 8, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 93, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,93,379,0x5c89c420a9e82ea9aedbaaab03302e39982919b9,0.05,2021-07-03 12:37:38+00:00,39,17,,0.0,,91,57,,0.0,,0,8,,0.0,,93.0,0,,0.0,,82,461
42,0x0295ba2ADBAB3e63aefcFF2aB4657366A1790954,"{'models': {'zksync': {'score': 96, 'num_transactions': 904, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 272, 'first_funder': '0xf89d7b9c864f589bbf53a82105107622b35eaa40', 'first_funder_amount': 0.02174703, 'first_funder_timestamp': '2023-03-24 15:17:35+00:00'}, 'optimism': {'score': 2, 'num_transactions': 512, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 4, 'num_transactions': 1783, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 1210, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 6, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",96,904,,0.0,,0,272,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0.02174703,2023-03-24 15:17:35+00:00,2,512,,0.0,,4,1783,,0.0,,1,1210,,0.0,,6.0,0,,0.0,,4409,4681
